Xt,Yt,Zt,THETAt,Xf,Yf,Zf,THETAf
-0.28166587935151355,-0.2629496067672351,0.5,2.0660335020482874,-0.426,-0.304,0.505,0.20000000000000018
-0.27632422371367726,-0.2568695850711999,0.5,2.0900317792632093,-0.414,-0.303,0.504,0.28000000000000025
-0.2646589350212022,-0.2433636545375374,0.5,2.1423916568230394,-0.408,-0.303,0.505,0.2400000000000002
-0.2583339767795625,-0.23752111375624801,0.5,2.167480764820458,-0.401,-0.301,0.505,0.27999999999999803
-0.2534432646914519,-0.23071855491085524,0.5,2.1914790420353802,-0.395,-0.3,0.504,0.2400000000000002
-0.2480599556065055,-0.22329249483520064,0.499,2.217658980815295,-0.384,-0.296,0.503,0.2400000000000002
-0.23702433660971126,-0.2091155550916423,0.499,2.2689280275926285,-0.377,-0.294,0.502,0.28000000000000025
-0.232082983124492,-0.20113450227615082,0.499,2.295107966372543,-0.371,-0.293,0.505,0.2400000000000002
-0.22730057397812561,-0.19297379556670968,0.499,2.321287905152458,-0.36,-0.287,0.505,0.16000000000000014
-0.22168175749505223,-0.18463765720396352,0.499,2.3474678439323733,-0.36,-0.287,0.505,0.16000000000000014
-0.2124694140298623,-0.16801898086414416,0.499,2.39764605992721,-0.349,-0.281,0.506,0.20000000000000018
-0.20985606738235796,-0.15977103528502412,0.498,2.421644337142132,-0.338,-0.274,0.506,0.16000000000000014
-0.2016124566530072,-0.1422820196334758,0.497,2.471822553136969,-0.332,-0.27,0.506,0.2400000000000002
-0.19701870221495466,-0.13202493397356835,0.497,2.498002491916884,-0.326,-0.266,0.507,0.2400000000000002
-0.193616832973026,-0.12262390771489494,0.497,2.5241824306967993,-0.321,-0.261,0.507,0.20000000000000018
-0.18681299396549006,-0.10505486292138842,0.498,2.574360646691636,-0.309,-0.252,0.508,0.2400000000000002
-0.18477923646569744,-0.10082374772762882,0.498,2.5852689545166005,-0.306,-0.247,0.506,0.1200000000000001
-0.18100022612740857,-0.08368324885575784,0.498,2.6289021858164587,-0.3,-0.241,0.506,0.2400000000000002
-0.1794140105683122,-0.07800556609086301,0.498,2.644173816771409,-0.292,-0.231,0.506,0.16000000000000014
-0.17375561623709423,-0.05905584009154602,0.498,2.6921703712012532,-0.288,-0.225,0.506,0.16000000000000014
-0.170883284748019,-0.04775159841471702,0.498,2.7183503099811683,-0.286,-0.222,0.506,0.08000000000000007
-0.16822965991534194,-0.03834883657288729,0.499,2.744530248761083,-0.281,-0.215,0.505,0.19999999999999796
-0.16384720536732583,-0.01798923390584807,0.5,2.79470846475592,-0.27,-0.199,0.505,0.28000000000000025
-0.16208672067783025,-0.008056629741782242,0.5,2.8187067419708423,-0.266,-0.192,0.505,0.16000000000000014
-0.16051738141715005,0.0029399307881092795,0.501,2.842705019185764,-0.261,-0.185,0.506,0.20000000000000018
-0.1595820309484487,0.02458663872133264,0.499,2.895064896745594,-0.254,-0.169,0.504,0.16000000000000014
-0.15846247986629636,0.03550083437762233,0.499,2.921244835525509,-0.248,-0.155,0.505,0.1200000000000001
-0.15718551229037275,0.05597526288647904,0.499,2.969241389955353,-0.245,-0.147,0.504,0.1200000000000001
-0.15673240716276254,0.0670220228853173,0.499,2.9954213287352682,-0.241,-0.139,0.505,0.16000000000000014
-0.15651661654683074,0.07810372064326304,0.5,3.021601267515183,-0.238,-0.131,0.505,0.1200000000000001
-0.15585258240906158,0.10058523418955606,0.5,3.07177948351002,-0.232,-0.114,0.505,0.119999999999999
-0.15633312244634978,0.11173321442213238,0.5,3.097959422289935,-0.229,-0.105,0.505,0.1200000000000001
-0.15705330669526307,0.1228916577469508,0.5,3.12413936106985,-0.227,-0.097,0.505,0.08000000000000007
-0.15818739438327206,0.1444516789876216,0.5,-3.1088677301148997,-0.222,-0.078,0.506,0.08000000000000007
-0.15960703643534951,0.15660478127791633,0.5,-3.082687791334984,-0.22,-0.07,0.506,0.08000000000000007
-0.16020207412578352,0.16698287262927164,0.5,-3.0586895141200623,-0.218,-0.06,0.505,0.08000000000000007
-0.16219693591459122,0.1901978255958031,0.501,-3.0063296365602326,-0.214,-0.041,0.506,0.08000000000000007
-0.16342935385096014,0.20150611245741365,0.501,-2.9823313593453102,-0.212,-0.032,0.506,0.08000000000000007
-0.16486078235261598,0.2117824339222517,0.501,-2.9583330821303884,-0.209,-0.013,0.505,0.08000000000000007
-0.16931725953884308,0.23222013682284492,0.502,-2.9103365277005446,-0.208,-0.003,0.505,0.040000000000000036
-0.16931725953884308,0.23222013682284492,0.502,-2.9103365277005446,-0.206,0.007,0.504,0.08000000000000007
-0.1737696785247227,0.2542068460584524,0.502,-2.8601583117057072,-0.205,0.026,0.505,0.0
-0.1813178837365927,0.27567056284659264,0.5,-2.807798434145878,-0.204,0.036,0.505,0.040000000000000036
-0.18443292563493607,0.28728751677243186,0.5,-2.7816184953659624,-0.203,0.047,0.505,0.039999999999998925
-0.18748565090162445,0.2971123076955693,0.5,-2.7576202181510405,-0.201,0.067,0.507,0.040000000000000036
-0.18972526062964512,0.30786159239512745,0.5,-2.7336219409361187,-0.201,0.077,0.505,0.0
-0.20089952965365643,0.33928893459190756,0.499,-2.6594454477263594,-0.202,0.097,0.506,-0.040000000000000036
-0.20451363961861013,0.34801512033001303,0.499,-2.6376288320764307,-0.202,0.108,0.506,0.0
-0.210429793845466,0.3606384270362464,0.498,-2.609267231731523,-0.202,0.119,0.506,0.0
-0.21913996227649118,0.3811779448592204,0.498,-2.5569073541716927,-0.203,0.14,0.506,0.0
-0.22429678449885287,0.3917517527228661,0.498,-2.530727415391778,-0.204,0.151,0.506,-0.039999999999998925
-0.22819657300299967,0.400573670133633,0.498,-2.5067291381768557,-0.205,0.16,0.505,-0.040000000000000036
-0.23225864918965494,0.41027604801205736,0.499,-2.4827308609619334,-0.206,0.171,0.505,-0.040000000000000036
-0.2423544515634934,0.4288869074691822,0.498,-2.432552644967097,-0.208,0.191,0.504,-0.040000000000000036
-0.24892365537960887,0.4383283826021339,0.498,-2.4041910446221886,-0.21,0.202,0.503,-0.08000000000000007
-0.2541726132790856,0.4480295695237943,0.497,-2.378011105842274,-0.212,0.213,0.502,-0.08000000000000007
-0.2656303539093526,0.4654060400978265,0.498,-2.327832889847437,-0.215,0.234,0.501,-0.08000000000000007
-0.27180428777439974,0.474100688917088,0.498,-2.3038346126325147,-0.218,0.245,0.5,-0.1200000000000001
-0.2776931830844358,0.4831420879600108,0.498,-2.2776546738526,-0.22,0.256,0.5,-0.08000000000000007
-0.281737863132557,0.4930010865099398,0.498,-2.251474735072685,-0.226,0.279,0.499,-0.1200000000000001
-0.2923496392523295,0.5094812000874707,0.499,-2.202387349860345,-0.229,0.29,0.499,-0.1200000000000001
-0.29850113309129395,0.5165764282797572,0.5,-2.177298241862926,-0.233,0.298,0.503,-0.16000000000000014
-0.3054592541915773,0.5242807917115601,0.5,-2.153299964648004,-0.24,0.319,0.505,-0.16000000000000014
-0.31608258616129037,0.53561456802017,0.5,-2.1140300564781316,-0.243,0.329,0.505,-0.1200000000000001
-0.3266506555365031,0.5463018111761402,0.5,-2.075850979090756,-0.245,0.337,0.502,-0.08000000000000007
-0.3340656745432491,0.5528056352284825,0.5,-2.0485802095283443,-0.249,0.347,0.502,-0.16000000000000014
-0.34125676576433017,0.5599118994182775,0.5,-2.0224002707484297,-0.257,0.367,0.501,-0.16000000000000014
-0.35594731044666156,0.5724742868281174,0.5,-1.9700403931885995,-0.261,0.376,0.501,-0.16000000000000014
-0.3634353250422976,0.5789252271655813,0.5,-1.9438604544086846,-0.265,0.386,0.501,-0.16000000000000014
-0.37101076609415196,0.5841527946326741,0.5,-1.9176805156287697,-0.269,0.396,0.502,-0.16000000000000014
-0.3783054974824086,0.5900342258147238,0.5,-1.892591407631351,-0.282,0.419,0.5,-0.239999999999998
-0.4005866387213327,0.6044179690515513,0.5,-1.8173240836390958,-0.292,0.437,0.499,-0.20000000000000018
-0.40775589774247467,0.6093698121779795,0.5,-1.7933258064241735,-0.297,0.446,0.5,-0.20000000000000018
-0.4139696408441559,0.6131250639560089,0.501,-1.7693275292092516,-0.301,0.453,0.501,-0.16000000000000014
-0.4212231378165744,0.6166827135542727,0.5,-1.7453292519943295,-0.312,0.47,0.502,-0.20000000000000018
-0.4365879419923302,0.6242972692370885,0.499,-1.6951510359994924,-0.317,0.476,0.499,-0.20000000000000018
-0.4443140690236163,0.6272770250709937,0.499,-1.6700619280020743,-0.323,0.484,0.499,-0.2400000000000002
-0.45244278470796484,0.6310656510550938,0.499,-1.643881989222159,-0.328,0.491,0.5,-0.20000000000000018
-0.46798309493820595,0.6369081725727911,0.499,-1.5937037732273223,-0.334,0.499,0.5,-0.2400000000000002
-0.47576358094201787,0.6389991670620732,0.499,-1.5686146652299036,-0.344,0.509,0.498,-0.19999999999999796
-0.48192522938588245,0.6418592428700971,0.499,-1.5424347264499887,-0.35,0.515,0.498,-0.2400000000000002
-0.49708005340200045,0.6459508141669035,0.499,-1.4933473412376481,-0.356,0.521,0.498,-0.2400000000000002
-0.5038254771122346,0.6471616509463395,0.499,-1.4682582332402296,-0.367,0.53,0.497,-0.20000000000000018
-0.5119270101555956,0.6491045429816196,0.5,-1.4420782944603148,-0.38,0.539,0.496,-0.2400000000000002
-0.5262802409158447,0.6514142441762019,0.5,-1.3919000784654778,-0.386,0.543,0.496,-0.2400000000000002
-0.5339007800393472,0.6517434600248591,0.5,-1.3668109704680593,-0.39,0.548,0.496,-0.16000000000000014
-0.5404766920620306,0.6518569427470667,0.501,-1.3417218624706408,-0.397,0.551,0.495,-0.28000000000000025
-0.5562068460584523,0.6532303214752773,0.5,-1.2893619849108109,-0.409,0.558,0.496,-0.239999999999998
-0.5626110874696315,0.6526859274879326,0.5,-1.2642728769133924,-0.416,0.561,0.496,-0.28000000000000025
-0.5703097764625678,0.6528070056771438,0.5,-1.2380929381334775,-0.422,0.563,0.497,-0.2400000000000002
-0.5762148977864615,0.6519687771100242,0.5,-1.2140946609185554,-0.435,0.567,0.497,-0.28000000000000025
-0.5905621741238362,0.6499710260347934,0.501,-1.160643952576229,-0.442,0.569,0.498,-0.28000000000000025
-0.5979163916092448,0.6492077254628275,0.501,-1.1344640137963142,-0.447,0.572,0.499,-0.20000000000000018
-0.6041692345884331,0.6472270265607087,0.501,-1.1082840750163994,-0.461,0.575,0.499,-0.28000000000000025
-0.6175100153135538,0.6439642653107276,0.5,-1.0521062897178317,-0.468,0.576,0.499,-0.28000000000000025
-0.6244074146252946,0.6413181416469214,0.5,-1.0259263509379168,-0.473,0.578,0.5,-0.19999999999999796
-0.6310198514572883,0.6385700184252712,0.499,-1.00029182754925,-0.48,0.579,0.5,-0.28000000000000025
-0.6353500877324034,0.6367354708134256,0.499,-0.9752027195518317,-0.492,0.581,0.502,-0.28000000000000025
-0.6466352581032169,0.6305224285165525,0.498,-0.9250245035569946,-0.499,0.583,0.501,-0.28000000000000025
-0.6515812006795271,0.6281503622300275,0.498,-0.8999353955595761,-0.504,0.584,0.501,-0.20000000000000018
-0.6620579434314492,0.6208920439595484,0.497,-0.8497571795647392,-0.517,0.584,0.501,-0.2400000000000002
-0.6620579434314492,0.6208920439595484,0.497,-0.8497571795647392,-0.517,0.584,0.501,-0.2400000000000002
-0.6719530382214384,0.6119719409466513,0.497,-0.7995789635699021,-0.538,0.584,0.5,-0.28000000000000025
-0.6797990032752621,0.6049530535957668,0.497,-0.7554003168787957,-0.545,0.584,0.5,-0.28000000000000025
-0.6836110053023141,0.5996277036554466,0.497,-0.7308566242726255,-0.552,0.584,0.5,-0.28000000000000025
-0.6876373607415779,0.5947256444621244,0.497,-0.7046766854927106,-0.566,0.583,0.5,-0.2799999999999958
-0.6960219264840084,0.5836118726555988,0.497,-0.6528622233241289,-0.573,0.582,0.499,-0.28000000000000025
-0.6952681114025163,0.5805703700985421,0.497,-0.6277731153267104,-0.58,0.582,0.499,-0.28000000000000025
-0.6972277457735283,0.5755567086912712,0.497,-0.6032294227205401,-0.583,0.589,0.497,-0.1200000000000001
-0.7002223987417232,0.5691037018902299,0.497,-0.5775948993318735,-0.59,0.589,0.496,-0.28000000000000025
-0.7044385499749459,0.5581559635353062,0.498,-0.5274166833370364,-0.6,0.589,0.496,-0.20000000000000018
-0.7097165340145569,0.552597057394538,0.5,-0.5026002830352421,-0.606,0.59,0.497,-0.2400000000000002
-0.7129118994182775,0.5417432342356697,0.499,-0.4516039439535327,-0.615,0.59,0.498,-0.20000000000000018
-0.7156050827485438,0.5348820252715757,0.499,-0.4267875436517384,-0.62,0.589,0.498,-0.20000000000000018
-0.7158904271780158,0.521653552530787,0.499,-0.37333683530941203,-0.627,0.589,0.499,-0.08000000000000007
-0.7158904271780158,0.521653552530787,0.499,-0.37333683530941203,-0.633,0.587,0.499,-0.2400000000000002
-0.7190342258147238,0.5076945025175914,0.498,-0.3217950808364545,-0.636,0.586,0.499,-0.1200000000000001
-0.7197624272100729,0.5001475272751165,0.498,-0.2961605574477878,-0.64,0.585,0.499,-0.16000000000000014
-0.7184761223670543,0.4851819367156488,0.5,-0.2458459876051388,-0.648,0.581,0.5,-0.16000000000000014
-0.7187046044413411,0.4811272270359413,0.501,-0.23098341819362456,-0.652,0.579,0.5,-0.16000000000000014
-0.7187241120919285,0.4729942461809349,0.501,-0.20425806402246138,-0.66,0.574,0.499,-0.16000000000000014
-0.7178536079748583,0.4567148196568973,0.502,-0.1540798480276244,-0.663,0.572,0.499,-0.1200000000000001
-0.7171228918524883,0.4487850192806211,0.502,-0.12830897079114564,-0.666,0.569,0.499,-0.1200000000000001
-0.7151346858633589,0.44108656950751046,0.502,-0.10328803971763316,-0.668,0.567,0.498,-0.08000000000000007
-0.713517836241748,0.4243652429574599,0.502,-0.05249623140764194,-0.672,0.561,0.498,-0.08000000000000007
-0.7128692099974161,0.4155674393535552,0.502,-0.027338946486317427,-0.674,0.556,0.498,-0.08000000000000007
-0.7128692099974161,0.4155674393535552,0.502,-0.027338946486317427,-0.675,0.553,0.498,-0.040000000000000036
-0.7069088545120688,0.40001291454585136,0.502,0.02282222527754304,-0.677,0.549,0.498,-0.08000000000000007
-0.7020304783215798,0.38396684416730814,0.502,0.07444920090538311,-0.679,0.54,0.498,-0.040000000000000036
-0.6992935388697159,0.37548028416093643,0.502,0.0987883627398353,-0.681,0.536,0.499,-0.08000000000000007
-0.6931555521766708,0.3602667061046363,0.501,0.148352986419518,-0.683,0.526,0.499,0.0
-0.6887816980084209,0.3517872046950988,0.501,0.17289667902568825,-0.683,0.521,0.499,0.0
-0.6840495593859881,0.3435953906063908,0.501,0.19962203319685143,-0.683,0.515,0.5,0.0
-0.6751955478702836,0.3277075883696709,0.501,0.24911847995262815,-0.686,0.502,0.5,-0.040000000000000036
-0.6707944835639885,0.3187662043134569,0.501,0.27557112642816717,-0.685,0.495,0.5,0.040000000000000036
-0.6663417813152548,0.3104839468152773,0.501,0.3002511728821495,-0.686,0.481,0.501,0.0
-0.6556633029182068,0.2946653278772283,0.5,0.35097480426823474,-0.686,0.474,0.502,0.0
-0.6514358227805293,0.2871919053352625,0.5,0.37688203535252557,-0.685,0.466,0.502,0.040000000000000036
-0.6450647077453777,0.2789805706299855,0.5,0.40224385104556815,-0.68,0.461,0.502,0.20000000000000018
-0.6346615524402522,0.26274169707356676,0.499,0.4532401901272774,-0.677,0.447,0.502,0.1200000000000001
-0.6346615524402522,0.26274169707356676,0.499,0.4532401901272774,-0.677,0.447,0.502,0.1200000000000001
-0.6145345831595561,0.24100901729783528,0.498,0.5268712679457882,-0.673,0.423,0.501,0.040000000000000036
-0.6077726125476893,0.2346955129695698,0.498,0.5478697605088451,-0.671,0.414,0.501,0.08000000000000007
-0.6013636545375374,0.22765893502120213,0.498,0.5715953300281429,-0.665,0.397,0.501,0.1200000000000001
-0.5892737857777586,0.21282259008504137,0.498,0.6228643768054763,-0.662,0.388,0.501,0.1200000000000001
-0.5817162072726654,0.20529908879851125,0.498,0.6495897309766395,-0.658,0.378,0.5,0.16000000000000014
-0.5740790143802745,0.19807569366308872,0.497,0.6757696697565545,-0.654,0.369,0.5,0.16000000000000014
-0.5663778896178042,0.19114813672778946,0.498,0.7014041931452212,-0.641,0.361,0.492,0.20000000000000018
-0.5460605998064141,0.17932503170670439,0.498,0.7543094860962993,-0.636,0.353,0.491,0.20000000000000018
-0.5379677280364513,0.17200188944553335,0.498,0.7793985940937178,-0.627,0.337,0.488,0.20000000000000018
-0.5204565726654811,0.15995293211645656,0.499,0.8290313946973066,-0.629,0.336,0.499,-0.08000000000000007
-0.5117646965633355,0.1539769248471673,0.499,0.8546659180859733,-0.624,0.329,0.499,0.20000000000000018
-0.5023630462177329,0.14853952129424447,0.5,0.8786641953008952,-0.619,0.322,0.499,0.20000000000000018
-0.4816480541659669,0.13599112203925695,0.5,0.9321149036432215,-0.61,0.308,0.499,0.2400000000000002
-0.4769518862165243,0.13328407810577692,0.5,0.9452048730331791,-0.604,0.301,0.5,0.2400000000000002
-0.4620187311773593,0.12403464346830068,0.5,0.9866564427680444,-0.601,0.294,0.5,0.1200000000000001
-0.4523098264333152,0.11908205135550565,0.5,1.0128363815479593,-0.595,0.286,0.501,0.2400000000000002
-0.4346804372054165,0.10956369039395741,0.499,1.0548333666740728,-0.589,0.279,0.501,0.2400000000000002
-0.42365205039277926,0.10414776623528577,0.499,1.0810133054539879,-0.578,0.265,0.502,0.2400000000000002
-0.4118522177562279,0.10111442701052376,0.499,1.1061024134514064,-0.563,0.254,0.504,0.16000000000000014
-0.3882620915860993,0.0913342150090024,0.499,1.1584622910112363,-0.558,0.249,0.505,0.19999999999999574
-0.37681997559262376,0.08677246564370866,0.499,1.1846422297911512,-0.547,0.237,0.504,0.4400000000000004
-0.3656447635989902,0.08256760631460142,0.499,1.2097313377885697,-0.545,0.233,0.504,0.08000000000000007
-0.3477025046598038,0.07566147012485258,0.5,1.261000384565903,-0.528,0.221,0.503,0.2400000000000002
-0.33630663474495226,0.07208958699509987,0.5,1.2860894925633215,-0.518,0.216,0.503,0.40000000000000036
-0.32584888765332615,0.06872913606480979,0.5,1.3111786005607402,-0.51,0.21,0.503,0.3200000000000003
-0.3043956008364344,0.06156916467769491,0.499,1.3624476473380736,-0.492,0.197,0.503,0.3600000000000003
-0.2937824339222517,0.05886078235261599,0.499,1.3875367553354918,-0.482,0.191,0.503,0.40000000000000036
-0.2817520627640808,0.05730908079170183,0.5,1.413716694115407,-0.479,0.187,0.503,0.1200000000000001
-0.2700626645227646,0.054044338658290225,0.5,1.4388058021128254,-0.471,0.181,0.503,0.3200000000000003
-0.24722184522999513,0.0501396734338882,0.5,1.4900748488901587,-0.453,0.17,0.502,0.3600000000000003
-0.2360800755733022,0.04752045737108296,0.501,1.5162547876700738,-0.444,0.164,0.502,0.3600000000000003
-0.22592522938588247,0.0461407571299029,0.501,1.5424347264499887,-0.434,0.16,0.502,0.40000000000000036
-0.21414537027728434,0.04400187410940626,0.501,1.5675238344474072,-0.411,0.153,0.502,0.4800000000000004
-0.19244499338844726,0.04244053189354419,0.501,1.6209745427897337,-0.4,0.148,0.502,0.43999999999999817
-0.18030060892361666,0.04101985369343669,0.501,1.6471544815696486,-0.392,0.145,0.502,0.3200000000000003
-0.1611037206432632,0.03951661654683075,0.502,1.6907877128695066,-0.371,0.136,0.501,0.4400000000000004
-0.15455889304199136,0.0400947916440072,0.502,1.7038776822594641,-0.371,0.136,0.501,0.4400000000000004
-0.13284220644785427,0.03893056292875968,0.503,1.7551467290367975,-0.352,0.129,0.5,0.40000000000000036
-0.12223090821378432,0.03864833974316806,0.503,1.780235837034216,-0.33,0.122,0.501,0.3600000000000003
-0.09941333421411772,0.0389259607988261,0.502,1.8325957145940461,-0.319,0.118,0.501,0.4400000000000004
-0.09059462935362708,0.04041309279613248,0.501,1.858775653373961,-0.308,0.116,0.501,0.4400000000000004
-0.080570517991368,0.04089505198007487,0.5,1.8827739305888829,-0.297,0.113,0.502,0.4400000000000004
-0.07060827415802456,0.04156884286252549,0.499,1.9067722078038047,-0.274,0.107,0.503,0.5199999999999982
-0.048119700019168654,0.04420558084333159,0.498,1.960222916146131,-0.265,0.105,0.504,0.3600000000000003
-0.03768928500657051,0.0457949378475635,0.498,1.9864028549260464,-0.265,0.105,0.504,0.3600000000000003
-0.027700941034489696,0.04744069909097115,0.497,2.0114919629234644,-0.242,0.1,0.504,0.4800000000000004
-0.018147782243772143,0.04911442701052371,0.497,2.0354902401383868,-0.219,0.096,0.505,0.4400000000000004
0.0006832488557577676,0.05300022612740851,0.496,2.083486794568231,-0.219,0.096,0.505,0.4400000000000004
0.008952580126968146,0.05520775597449151,0.496,2.107485071783153,-0.195,0.093,0.505,0.4799999999999993
0.018118854455907996,0.05758850896765061,0.496,2.131483348998075,-0.173,0.09,0.505,0.3600000000000003
0.036751752722866016,0.062296784498852786,0.496,2.1816615649929116,-0.163,0.089,0.504,0.39999999999999925
0.044880946428284135,0.06542316836770667,0.495,2.2067506729903306,-0.151,0.088,0.504,0.4800000000000004
0.044880946428284135,0.06542316836770667,0.495,2.2067506729903306,-0.142,0.088,0.503,0.3600000000000003
0.07262066014667748,0.07685164692202978,0.496,2.2863813201125716,-0.12,0.087,0.502,0.4400000000000004
0.08145657266548106,0.0799529321164566,0.497,2.3125612588924866,-0.113,0.086,0.502,0.2799999999999997
0.09013042966064908,0.08423106988147216,0.497,2.3387411976724017,-0.102,0.086,0.501,0.4400000000000004
0.10749394734470477,0.0928595897888563,0.5,2.3932827367972243,-0.084,0.087,0.499,0.3999999999999998
0.11463984248314182,0.0976554233606709,0.5,2.4194626755771393,-0.076,0.086,0.5,0.3200000000000003
0.13086092580826067,0.10731711774155805,0.501,2.474004214701962,-0.059,0.088,0.499,0.3600000000000003
0.13752242851655241,0.110364741896783,0.502,2.495820830351891,-0.05,0.089,0.499,0.35999999999999976
0.14494043142471164,0.11575396550117106,0.503,2.522000769131806,-0.041,0.091,0.498,0.36000000000000004
0.1517354708134257,0.12064991226759658,0.504,2.5459990463467284,-0.032,0.092,0.498,0.36000000000000004
0.16342405752393224,0.1291255023494179,0.504,2.5918139392115793,-0.017,0.093,0.502,0.32
0.16872637950814018,0.13333913597533034,0.504,2.6158122164265016,-0.008,0.095,0.503,0.36000000000000004
0.17522090809593283,0.13932378335401774,0.503,2.6419921552064163,-0.001,0.097,0.504,0.28
0.18657536765608557,0.15063227778444174,0.503,2.694352032766246,0.015,0.102,0.505,0.32
0.19211671525198099,0.15524840158528297,0.502,2.7183503099811683,0.024,0.105,0.506,0.36000000000000004
0.19677034008465805,0.1616511634271127,0.503,2.744530248761083,0.031,0.106,0.506,0.27999999999999997
0.20220275424897943,0.1671466866007044,0.502,2.770710187540998,0.045,0.112,0.506,0.23999999999999994
0.21363302904459636,0.17811810073011816,0.499,2.825251726665821,0.053,0.115,0.506,0.32
0.21714997628168503,0.18413130615306866,0.499,2.849250003880743,0.06,0.118,0.506,0.27999999999999997
0.22047391410961525,0.18920260081480705,0.498,2.8732482810956648,0.067,0.121,0.505,0.28000000000000025
0.22378742294942483,0.1960684373707442,0.497,2.89942821987558,0.082,0.128,0.504,0.3200000000000003
0.23056951420668237,0.2082168516182093,0.497,2.949606435870417,0.089,0.131,0.504,0.2799999999999997
0.234199960538031,0.21423333794876284,0.497,2.975786374650332,0.096,0.135,0.503,0.28000000000000025
0.23648672930018277,0.21953338076175133,0.497,2.999784651865254,0.11,0.143,0.503,0.28000000000000025
0.24060076409961484,0.2327348873476411,0.497,3.0521445294250835,0.117,0.147,0.502,0.28000000000000025
0.24234717944765344,0.2406330111628,0.498,3.0805061297699914,0.124,0.15,0.503,0.2799999999999997
0.2437593084355919,0.24602208943409984,0.498,3.1045044069849137,0.138,0.16,0.502,0.28000000000000025
0.2459591868186184,0.2593448630713361,0.499,-3.126321022634843,0.146,0.166,0.502,0.3199999999999992
0.24673016268425302,0.26474093551567396,0.499,-3.102322745419921,0.152,0.17,0.5,0.2400000000000002
0.2472506231335112,0.2718910952305501,0.5,-3.076142806640006,0.158,0.175,0.5,0.2400000000000002
0.24760076409961482,0.27726511265235887,0.5,-3.0521445294250835,0.17,0.185,0.499,0.2400000000000002
0.24748672930018276,0.2904666192382487,0.501,-2.999784651865254,0.174,0.188,0.499,0.15999999999999903
0.24619996053803098,0.29576666205123714,0.501,-2.975786374650332,0.178,0.192,0.498,0.16000000000000014
0.24503088726193759,0.30726218525475624,0.502,-2.9277898202204877,0.187,0.201,0.499,0.16000000000000014
0.24415040778455835,0.3134481660438766,0.502,-2.903791543005566,0.191,0.206,0.499,0.16000000000000014
0.24327086393519012,0.31784888765332636,0.503,-2.8819749273556363,0.195,0.211,0.499,0.16000000000000014
0.24201744903507497,0.3229401549108473,0.503,-2.8579766501407144,0.201,0.221,0.498,0.1200000000000001
0.23743115713747445,0.3353917258419756,0.502,-2.8056167725808847,0.204,0.226,0.498,0.119999999999999
0.23743115713747445,0.3353917258419756,0.502,-2.8056167725808847,0.207,0.231,0.498,0.1200000000000001
0.23251434909837557,0.3461123076955693,0.502,-2.7576202181510405,0.211,0.242,0.498,0.08000000000000007
0.22616903500865973,0.3558371186003695,0.502,-2.7118053252861896,0.212,0.245,0.5,0.040000000000000036
0.22357791620470838,0.36142990137617714,0.502,-2.6878070480712672,0.214,0.25,0.501,0.08000000000000007
0.21980563522848254,0.365934325456751,0.502,-2.6638087708563454,0.216,0.254,0.5,0.08000000000000007
0.21585436449762765,0.3713460691217857,0.501,-2.6398104936414235,0.219,0.263,0.499,0.040000000000000036
0.20702437738135251,0.3805251222216107,0.499,-2.589632277646586,0.219,0.267,0.499,0.0
0.2025346987808984,0.38462366225525957,0.498,-2.5656340004316642,0.22,0.272,0.499,0.040000000000000036
0.19260409578694324,0.39510659875506277,0.497,-2.5154557844368277,0.221,0.28,0.499,0.040000000000000036
0.18760070088711764,0.39885289581501304,0.497,-2.4914575072219054,0.221,0.284,0.498,0.0
0.17760573739269384,0.40739019105060537,0.498,-2.4456426143570544,0.219,0.292,0.5,-0.040000000000000036
0.17163984248314182,0.4123445766393291,0.498,-2.4194626755771393,0.218,0.296,0.501,-0.040000000000000036
0.16701287830248987,0.41458026093652967,0.497,-2.395464398362217,0.216,0.305,0.502,-0.040000000000000036
0.16123790306023014,0.4186791252157196,0.497,-2.371466121147295,0.214,0.309,0.502,-0.08000000000000007
0.14869942602187441,0.42597379556670967,0.498,-2.321287905152458,0.215,0.312,0.499,0.040000000000000036
0.14305858310029196,0.42912008127159484,0.498,-2.299471289502529,0.213,0.316,0.499,-0.08000000000000007
0.12807321526442067,0.43595956908250866,0.498,-2.2471114119426994,0.209,0.325,0.499,-0.08000000000000007
0.1214602036016369,0.4391378469132724,0.498,-2.223113134727777,0.206,0.33,0.498,-0.1200000000000001
0.10655670869127112,0.4452277457735284,0.499,-2.1740257495154367,0.2,0.338,0.497,-0.15999999999999903
0.09894374546425855,0.4473265860232932,0.499,-2.1478458107355216,0.198,0.341,0.497,-0.08000000000000007
0.09052512222161066,0.4500243773813526,0.499,-2.1227567027381036,0.194,0.345,0.498,-0.16000000000000014
0.08266086402466957,0.4527263795081402,0.499,-2.096576763958188,0.187,0.353,0.498,-0.16000000000000014
0.0733409909289223,0.4544036316553959,0.499,-2.0693059943957772,0.187,0.353,0.498,-0.16000000000000014
0.05533419556976288,0.4590690267052314,0.499,-2.0147644552709543,0.178,0.362,0.497,-0.16000000000000014
0.036586393028140485,0.4625037489701335,0.499,-1.962404577711124,0.168,0.37,0.499,-0.19999999999999907
0.027715619621084014,0.46202601459597836,0.498,-1.935133808148713,0.165,0.372,0.499,-0.1200000000000001
0.018472439468704444,0.46305176994557834,0.498,-1.9100447001512944,0.162,0.375,0.497,-0.1200000000000001
